Instance,Year of Record,Age,Size of City,Wears Glasses,Body Height [cm]
87058,1984.0,28.0,18389,0,167
87059,2008.0,56.0,151323,1,198
87060,1993.0,29.0,40664,0,139
87061,1987.0,60.0,1404257,1,182
87063,2015.0,40.0,411670,1,194
87064,2009.0,26.0,1478012,1,167
87065,2008.0,46.0,82726,0,186
87066,1988.0,30.0,674779,0,155
87067,1997.0,28.0,344508,0,160
87069,2003.0,32.0,775296,1,167
87070,2004.0,57.0,1098626,1,193
87071,2006.0,26.0,1238680,1,175
87072,1989.0,24.0,1344252,0,174
87073,2002.0,18.0,431905,0,198
87074,2010.0,61.0,11908,0,207
87075,2013.0,48.0,1046060,1,177
87076,2015.0,48.0,58960,0,174
87078,1987.0,19.0,10071,1,144
87079,1981.0,27.0,862884,0,206
87080,1980.0,22.0,132345,1,179
87081,1989.0,43.0,51021,1,166
87082,2009.0,32.0,69848,0,159
87084,1984.0,31.0,3142817,0,173
87087,2000.0,54.0,1290402,1,175
87088,2018.0,38.0,1695489,1,184
87089,2001.0,52.0,75217,0,144
87090,2008.0,24.0,73192,1,135
87091,2019.0,51.0,53721,1,174
87092,1988.0,36.0,1138605,1,183
87093,2000.0,53.0,760244,0,193
87094,2009.0,43.0,808343,1,165
87095,2002.0,20.0,1053571,0,192
87096,2003.0,42.0,1469635,0,192
87097,2003.0,22.0,848955,1,162
87098,1995.0,55.0,40048,0,194
87099,1992.0,37.0,28586,0,188
87101,1986.0,35.0,712511,1,155
87102,1985.0,41.0,1279085,0,189
87103,2018.0,27.0,604586,0,150
87104,1998.0,54.0,953757,0,152
87105,1986.0,41.0,1898109,1,174
87106,1996.0,43.0,1461107,1,168
87107,1996.0,67.0,1238587,0,180
87108,2008.0,42.0,995613,0,186
87110,1990.0,23.0,44470,0,171
87111,1993.0,66.0,641993,0,187
87112,2012.0,40.0,2486676,1,161
87113,1995.0,27.0,12942,0,171
87115,1993.0,47.0,1156504,0,201
87116,1982.0,37.0,12978,1,186
87117,2019.0,69.0,1393829,1,176
87118,2011.0,40.0,1459589,1,179
87119,2009.0,48.0,169370,1,170
87120,2019.0,21.0,29759,0,184
87121,1986.0,49.0,538733,0,181
87122,1983.0,38.0,54112,0,145
87123,2001.0,41.0,177286,0,172
87124,1997.0,61.0,1737046,1,167
87126,1996.0,23.0,462512,0,176
87127,2004.0,17.0,66641,1,154
87128,1989.0,33.0,1197607,0,170
87129,1988.0,44.0,30143,1,202
87130,1982.0,18.0,66893,0,164
87131,1983.0,45.0,1628439,0,201
87132,1985.0,62.0,25095,0,163
87133,1985.0,37.0,337032,0,173
87134,1994.0,45.0,996649,0,183
87136,1989.0,54.0,1825260,1,197
87137,1985.0,57.0,68680,1,143
87138,2007.0,33.0,392055,0,195
87140,1995.0,14.0,16264,1,176
87141,1988.0,23.0,2102713,1,160
87142,1985.0,71.0,31576,0,198
87143,2005.0,25.0,18440,1,222
87145,1990.0,56.0,942400,1,160
87146,1985.0,46.0,1362783,0,181
87147,1999.0,38.0,12111,0,175
87148,1993.0,47.0,67325,0,176
87150,2010.0,33.0,66073,1,146
87152,1981.0,15.0,64827,1,222
87153,2002.0,68.0,822415,1,198
87154,2017.0,31.0,1042532,1,174
87156,2015.0,59.0,440047,0,145
87157,1987.0,15.0,1615307,1,155
87158,2016.0,15.0,2139256,0,149
87159,1992.0,45.0,7777,0,192
87160,1985.0,18.0,49831,1,178
87161,2002.0,23.0,21511,1,144
87162,1984.0,53.0,1501429,0,204
87163,2016.0,79.0,665846,0,188
87164,2004.0,15.0,303352,0,194
87166,1984.0,55.0,1336689,0,143
87168,1983.0,21.0,501718,1,187
87169,2017.0,24.0,1688335,1,172
87170,1987.0,25.0,48332,1,169
87172,2018.0,46.0,88816,1,191
87173,2004.0,42.0,27759,1,178
87174,2019.0,22.0,1281542,0,159
87175,2013.0,15.0,49480,1,152
87176,1987.0,71.0,2159232,0,172
87177,1984.0,37.0,895740,1,130
87178,2017.0,30.0,1600735,1,170
87180,1988.0,53.0,18735,1,163
87181,2007.0,47.0,1835514,0,156
87182,2013.0,34.0,975156,0,178
87183,1987.0,18.0,23718,0,197
87184,1989.0,43.0,16412,1,172
87185,2002.0,75.0,89248,1,157
87186,2015.0,56.0,291108,0,148
87187,1983.0,58.0,631700,1,158
87188,2001.0,40.0,1574577,1,157
87190,1982.0,50.0,96850,1,146
87192,2010.0,17.0,1130995,1,155
87193,2002.0,19.0,822488,1,164
87194,2008.0,46.0,83690,0,179
87195,2016.0,15.0,140518,0,152
87196,2014.0,49.0,1249762,1,169
87197,2000.0,45.0,2766956,0,187
87199,1999.0,27.0,1927243,1,162
87201,1989.0,35.0,2117524,1,204
87202,1984.0,14.0,194961,0,163
87203,1981.0,69.0,57818,1,177
87205,2001.0,56.0,539332,1,160
87207,1993.0,45.0,665972,1,140
87208,1985.0,29.0,84140,0,150
87209,2010.0,25.0,250829,0,165
87210,1986.0,15.0,49455,0,205
87211,2001.0,42.0,1532014,1,186
87212,1993.0,32.0,1477,0,168
87213,2005.0,59.0,64592,1,177
87214,1981.0,36.0,10871812,0,175
87215,2014.0,43.0,728945,0,166
87216,1984.0,32.0,452365,0,187
87218,1980.0,79.0,1162716,1,148
87220,2008.0,22.0,78295,1,165
87221,1999.0,32.0,3202145,0,165
87222,1992.0,31.0,1530620,0,179
87223,1993.0,44.0,340283,1,211
87224,2017.0,62.0,1240840,1,170
87225,1991.0,54.0,50486,0,166
87226,2011.0,39.0,225466,0,199
87227,1999.0,36.0,1610778,0,175
87228,2000.0,18.0,213885,0,151
87229,1988.0,44.0,17162,1,193
87230,1993.0,45.0,39778,0,151
87231,2006.0,21.0,804790,1,177
87233,2007.0,17.0,1147875,1,162
87235,2015.0,16.0,390913,0,166
87236,2014.0,23.0,91779,0,206
87237,2003.0,15.0,97647,0,186
87238,2016.0,49.0,1248912,1,162
87239,2004.0,18.0,46801,0,196
87240,1997.0,29.0,872778,1,164
87243,2009.0,49.0,140210,0,197
87244,1981.0,53.0,1626075,0,154
87245,1992.0,15.0,1790463,1,173
87247,2009.0,32.0,370496,0,179
87248,1983.0,40.0,61091,1,172
87249,1982.0,46.0,364339,0,139
87250,1998.0,36.0,66474,0,159
87251,1983.0,69.0,1592595,1,154
87252,1980.0,40.0,571280,0,140
87253,1999.0,33.0,1084523,1,199
87254,1987.0,60.0,1069414,1,199
87255,1986.0,24.0,11700,0,160
87256,1998.0,28.0,79049,1,202
87257,1990.0,27.0,455510,1,169
87259,1981.0,37.0,22404,1,166
87260,2015.0,25.0,1726797,0,172
87261,2013.0,25.0,2331136,0,170
87262,2010.0,40.0,2197953,1,201
87265,2000.0,35.0,333702,0,205
87266,2017.0,53.0,20456,0,196
87267,1983.0,31.0,1603447,1,204
87268,1981.0,18.0,133787,1,166
87269,1981.0,71.0,339674,0,186
87270,1989.0,22.0,802139,0,206
87271,2002.0,29.0,87284,0,166
87272,2010.0,39.0,1268040,1,199
87273,1992.0,49.0,1618608,0,157
87274,1984.0,46.0,75615,0,165
87275,2011.0,53.0,890122,0,175
87276,2015.0,40.0,2407504,1,150
87277,2018.0,27.0,467366,0,179
87278,2017.0,35.0,465027,0,179
87279,2019.0,52.0,1616350,1,152
87280,2000.0,37.0,989140,1,200
87282,2019.0,53.0,1441658,0,182
87283,2003.0,22.0,444793,0,162
87284,2011.0,36.0,2633820,0,188
87285,2016.0,27.0,82735,1,174
87286,1996.0,36.0,1709270,1,196
87287,1983.0,16.0,86144,0,212
87290,1981.0,57.0,215910,1,179
87291,2019.0,54.0,112783,0,186
87292,1981.0,32.0,1601921,0,164
87293,1999.0,54.0,2262227,0,166
87294,1994.0,46.0,244570,0,166
87295,1985.0,20.0,861750,1,173
87297,2017.0,68.0,77792,0,179
87298,2012.0,37.0,80967,0,219
87299,1998.0,40.0,1214789,1,161
87302,2014.0,68.0,35243,0,170
87303,1984.0,41.0,2334570,1,160
87304,1989.0,15.0,437099,1,187
87305,2008.0,18.0,971161,1,183
87306,1997.0,60.0,569613,1,206
87308,1994.0,15.0,581074,1,187
87309,1980.0,64.0,318297,1,188
87310,2005.0,30.0,1186004,0,191
87311,2008.0,26.0,36422,1,156
87312,1995.0,28.0,34147,0,141
87313,1986.0,19.0,651052,1,210
87316,2014.0,60.0,354025,1,151
87317,1996.0,26.0,13981,0,170
87319,1986.0,44.0,843927,1,155
87320,1987.0,33.0,2079012,0,178
87321,2000.0,47.0,1074239,1,175
87322,1980.0,24.0,66925,0,137
87323,1989.0,44.0,180074,0,175
87324,2008.0,34.0,1248538,0,161
87325,1998.0,14.0,16567,0,198
87326,1986.0,44.0,136230,1,188
87327,2005.0,37.0,190997,1,192
87328,2006.0,28.0,55048,0,184
87329,1987.0,42.0,530079,0,167
87330,1987.0,22.0,31242,0,174
87331,1983.0,34.0,1077298,0,184
87332,1995.0,19.0,94983,0,151
87333,1992.0,30.0,1780688,1,228
87334,2006.0,22.0,215791,1,169
87335,2011.0,35.0,601633,0,153
87336,2016.0,26.0,1637109,0,201
87337,1984.0,71.0,121875,0,194
87339,1993.0,25.0,27228,1,202
87340,1990.0,19.0,96955,1,171
87342,1988.0,17.0,98934,0,167
87343,2004.0,33.0,427576,1,179
87344,1982.0,38.0,1685444,0,166
87345,2015.0,78.0,2412817,0,185
87346,2016.0,21.0,81055,1,156
87347,2019.0,33.0,38951,1,191
87348,1981.0,38.0,391185,0,212
87349,2000.0,17.0,80616,1,157
87351,2018.0,34.0,4572,0,199
87352,1991.0,50.0,565710,1,198
87353,1986.0,36.0,1722838,1,153
87354,1988.0,55.0,24441,0,133
87355,1990.0,38.0,89797,0,162
87356,2018.0,56.0,46256,1,171
87357,1988.0,30.0,2317291,1,187
87358,1992.0,22.0,73308,1,208
87359,2005.0,63.0,36863,0,188
87361,2014.0,32.0,107228,0,135
87362,2002.0,64.0,80283,1,140
87363,2010.0,41.0,660993,1,192
87364,2010.0,37.0,138429,0,177
87365,2014.0,20.0,2116442,0,176
87366,1990.0,52.0,1970200,0,195
87367,1984.0,31.0,96431,1,198
87368,2002.0,56.0,1174390,1,189
87369,2010.0,33.0,123053,0,193
87370,2015.0,41.0,751544,1,173
87371,1992.0,57.0,92652,0,209
87372,1990.0,58.0,73919,1,199
87375,1999.0,30.0,775088,0,177
87378,2018.0,27.0,850658,1,163
87379,1987.0,32.0,8683,1,197
87380,2001.0,26.0,2876246,1,179
87381,2011.0,59.0,2756252,1,196
87382,2006.0,31.0,1500761,0,182
87383,2009.0,39.0,2126588,1,190
87384,2008.0,30.0,61613,0,204
87385,2004.0,68.0,993517,0,156
87386,2013.0,42.0,1440322,0,206
87387,1984.0,57.0,911832,0,162
87388,2013.0,15.0,17073,1,206
87390,1990.0,50.0,1215322,0,183
87391,2007.0,68.0,2437366,1,165
87393,2013.0,26.0,85247,0,162
87395,1980.0,16.0,366439,0,184
87396,1994.0,26.0,1250350,0,158
87398,1986.0,23.0,141602,1,197
87399,2009.0,39.0,959541,1,153
87400,2006.0,17.0,1788349,0,207
87402,2001.0,21.0,74199,1,205
87403,1997.0,59.0,256794,1,166
87404,2004.0,23.0,176119,0,195
87405,2003.0,51.0,23050,1,156
87406,2016.0,52.0,1418687,1,180
87407,1998.0,28.0,409977,1,167
87408,2000.0,47.0,11134578,1,187
87410,1995.0,48.0,38930820,0,164
87411,1991.0,26.0,282386,1,185
87412,2004.0,42.0,13809,1,207
87413,2006.0,29.0,283867,1,194
87414,1998.0,18.0,542322,1,192
87416,1990.0,49.0,86761,0,167
87417,1990.0,45.0,1716908,1,187
87418,1998.0,66.0,665784,1,174
87419,2005.0,27.0,1933436,0,178
87421,1982.0,26.0,810639,0,191
87422,1983.0,71.0,1263983,0,177
87423,1999.0,28.0,41678,1,178
87425,2010.0,43.0,958727,0,186
87426,1992.0,66.0,303142,1,200
87428,1987.0,21.0,96234,1,195
87429,2010.0,40.0,4468,0,173
87430,1980.0,33.0,1169216,0,169
87431,1989.0,67.0,3521142,0,165
87432,1983.0,20.0,91658,0,193
87433,2005.0,21.0,869371,1,185
87434,2007.0,21.0,757264,1,164
87436,1992.0,20.0,852171,1,146
87437,2003.0,58.0,691356,1,162
87438,1990.0,46.0,49948,1,220
87439,2013.0,28.0,24822,0,168
87440,1985.0,25.0,687114,1,185
87441,1980.0,63.0,74216,0,178
87442,1988.0,68.0,880093,1,157
87445,1998.0,28.0,869360,1,194
87447,1994.0,38.0,882783,1,155
87448,1996.0,44.0,473042,1,171
87449,2004.0,32.0,51364,1,161
87450,2018.0,38.0,2403930,1,163
87452,1991.0,30.0,93868,0,199
87453,1995.0,17.0,33355,1,204
87454,1994.0,20.0,840547,0,168
87455,2001.0,26.0,192522,0,149
87456,2006.0,70.0,1969102,0,164
87458,2017.0,24.0,9089,1,171
87459,1995.0,29.0,66148,1,207
87460,1983.0,19.0,1803483,1,187
87461,2006.0,18.0,2467488,0,209
87462,1995.0,42.0,29251,0,208
87464,1995.0,20.0,79843,1,197
87465,1982.0,42.0,597269,1,206
87466,1985.0,28.0,1328234,0,193
87467,2016.0,17.0,1040266,1,135
87468,2014.0,49.0,448560,1,174
87469,1980.0,51.0,58111,1,152
87470,2000.0,35.0,1101771,1,201
87471,1997.0,16.0,1373,1,173
87472,1989.0,33.0,1774015,1,194
87473,2002.0,20.0,64924,1,166
87476,2002.0,23.0,487186,0,191
87477,1981.0,23.0,16933,1,205
87478,1981.0,45.0,934376,1,191
87479,2014.0,15.0,1778,1,192
87480,2016.0,41.0,7001,1,148
87481,2008.0,37.0,51326,1,204
87482,1981.0,15.0,16676,0,165
87483,1981.0,42.0,1479935,1,191
87484,2001.0,29.0,28074,1,137
87485,2002.0,21.0,147375,1,172
87486,2004.0,45.0,49641,1,196
87487,2014.0,42.0,358437,1,147
87489,1987.0,50.0,624858,0,173
87490,1986.0,21.0,1228944,1,202
87491,1989.0,32.0,690084,1,179
87492,2012.0,38.0,1235523,1,157
87493,2003.0,16.0,865188,1,175
87494,1984.0,34.0,253045,1,179
87495,1982.0,71.0,2178192,1,194
87498,1999.0,52.0,1871711,0,194
87499,1983.0,26.0,633346,1,172
87500,2017.0,17.0,99045,0,185
87501,1982.0,38.0,1687856,0,189
87502,2016.0,15.0,1962247,1,164
87503,1997.0,35.0,1050546,1,176
87504,1997.0,62.0,78075,0,192
87505,2015.0,30.0,614966,1,163
87506,2013.0,31.0,2157993,1,177
87508,2001.0,16.0,2299519,0,208
87510,1983.0,43.0,1157761,0,185
87511,2017.0,35.0,2056406,1,164
87512,1998.0,45.0,177615,0,153
87513,2014.0,46.0,590050,1,171
87514,2009.0,43.0,1278209,0,157
87515,1983.0,14.0,63980,0,165
87516,1985.0,50.0,423978,0,201
87517,2003.0,32.0,23379,0,156
87518,1996.0,48.0,2355607,1,191
87519,1981.0,35.0,78620,0,160
87520,1986.0,31.0,2378844,0,194
87521,2013.0,28.0,14726,0,178
87522,2012.0,17.0,1073715,1,173
87523,2013.0,39.0,936300,1,174
87525,2014.0,21.0,2189417,1,194
87526,2011.0,33.0,1831618,0,193
87527,1998.0,34.0,749981,1,196
87528,1981.0,53.0,19355,0,153
87529,2001.0,41.0,225904,0,189
87532,1992.0,18.0,44238,0,200
87533,2001.0,16.0,4888,1,167
87534,2013.0,48.0,56306,1,153
87536,2015.0,57.0,335308,0,178
87540,2011.0,19.0,1596829,0,204
87541,2007.0,45.0,152292,1,208
87542,2004.0,22.0,86920,0,164
87543,1991.0,17.0,88988,1,136
87544,2001.0,25.0,1810598,0,204
87546,2005.0,16.0,918720,0,174
87547,1991.0,27.0,45048108,1,163
87548,2008.0,19.0,782688,1,171
87549,1982.0,14.0,587953,1,191
87551,2000.0,15.0,13167,0,170
87553,2018.0,34.0,670770,0,140
87554,2004.0,24.0,1294169,0,188
87555,1980.0,46.0,353378,1,208
87556,1983.0,24.0,1427172,1,176
87557,2007.0,38.0,48933,0,144
87558,2019.0,25.0,648011,0,182
87559,2013.0,52.0,623794,1,156
87560,2009.0,15.0,1343449,1,168
87561,1981.0,15.0,40542511,1,160
87562,1997.0,61.0,1027487,1,139
87563,2013.0,16.0,2607694,1,167
87564,2007.0,24.0,890516,0,194
87565,2004.0,22.0,167088,0,202
87568,2000.0,33.0,1251215,0,164
87569,1990.0,35.0,413216,0,162
87570,2013.0,76.0,462802,0,156
87571,1988.0,31.0,65729,1,202
87572,2015.0,40.0,1278137,1,206
87573,2003.0,43.0,1131353,0,166
87574,1982.0,38.0,40024,0,173
87576,2003.0,40.0,90083,1,167
87577,2013.0,34.0,42226,1,153
87578,1984.0,43.0,70801,1,130
87579,2008.0,43.0,337267,0,179
87580,1990.0,21.0,1880073,0,166
87581,1986.0,18.0,745648,0,157
87584,1998.0,28.0,547607,0,174
87585,2005.0,70.0,1269777,1,171
87587,2015.0,63.0,202621,1,175
87590,1980.0,38.0,1188221,1,206
87592,2014.0,33.0,215813,1,167
87593,1988.0,66.0,1837751,1,193
87594,2007.0,30.0,72667,1,144
87595,1981.0,46.0,73067,1,164
87596,1981.0,27.0,50104,1,173
87597,2011.0,50.0,920223,0,225
87598,2007.0,31.0,70561,1,155
87599,1980.0,20.0,662523,1,174
87600,2019.0,58.0,61894,0,168
87601,2014.0,37.0,1285713,0,161
87603,1993.0,18.0,2671820,1,179
87604,2010.0,42.0,91632,1,199
87605,1999.0,29.0,1687444,0,165
87606,2012.0,79.0,42052,0,203
87607,1981.0,36.0,11687,0,151
87608,2001.0,21.0,1133056,1,191
87609,1995.0,21.0,95285,1,175
87610,1986.0,40.0,52724,1,195
87611,1983.0,42.0,826818,0,190
87613,2015.0,37.0,1591133,0,194
87614,1988.0,34.0,3151815,0,167
87615,1992.0,20.0,185921,0,179
87616,1999.0,31.0,12863,1,173
87617,2000.0,31.0,1211577,1,154
87618,2003.0,35.0,54613,1,154
87619,2012.0,39.0,2543453,0,159
87621,1989.0,20.0,84718,1,151
87622,1983.0,24.0,1388349,0,157
87626,1994.0,22.0,850396,0,198
87627,1998.0,31.0,26304,0,208
87630,1998.0,41.0,1414794,0,176
87632,1989.0,23.0,2136703,1,178
87635,2013.0,22.0,31187,1,198
87636,2013.0,43.0,1158484,1,145
87637,1992.0,33.0,35437,1,159
87639,1981.0,21.0,1091900,0,177
87640,1985.0,52.0,1391469,1,176
87641,2001.0,44.0,126179,1,170
87642,1996.0,47.0,2270584,0,182
87643,1982.0,45.0,124695,0,224
87645,2014.0,41.0,39962,1,168
87646,1997.0,45.0,1851415,0,206
87647,2013.0,31.0,746715,1,212
87648,2007.0,35.0,574567,1,173
87649,1992.0,37.0,715908,1,168
87652,1987.0,43.0,85429,1,173
87654,2010.0,43.0,99706,1,132
87655,1991.0,19.0,60897,1,158
87656,1996.0,31.0,1769848,0,198
87657,2004.0,55.0,1153841,1,143
87659,1998.0,44.0,1461341,0,205
87660,2006.0,65.0,3230202,0,171
87661,2013.0,61.0,856157,0,185
87662,1988.0,16.0,1306403,1,184
87664,1981.0,76.0,44041,0,192
87665,1985.0,52.0,22937,1,167
87667,2016.0,38.0,46324,1,171
87668,2015.0,52.0,79415,0,199
87669,2010.0,25.0,896398,0,166
87670,1993.0,32.0,2807405,0,146
87671,2016.0,33.0,43666,0,154
87672,1993.0,41.0,1351712,0,209
87673,1987.0,55.0,99741,0,204
87674,2013.0,55.0,1217970,0,149
87675,2010.0,58.0,458745,0,189
87676,1997.0,34.0,454218,1,198
87677,2008.0,45.0,1083438,1,132
87678,1994.0,58.0,33952,0,177
87679,1984.0,23.0,2499175,0,170
87682,2010.0,34.0,67687,1,171
87685,1982.0,52.0,321660,1,161
87686,2006.0,27.0,80499,1,209
87687,2011.0,26.0,1427354,0,169
87688,2009.0,34.0,10999,1,188
87691,2010.0,31.0,1667646,0,197
87693,2007.0,82.0,746069,0,181
87695,2001.0,35.0,9797,0,185
87697,2011.0,41.0,2062620,1,188
87698,2007.0,23.0,1878139,0,162
87699,1985.0,28.0,98742,1,151
87700,2010.0,34.0,183116,0,161
87701,2013.0,36.0,2025639,0,179
87702,2006.0,60.0,73600,1,152
87703,2014.0,32.0,26726,0,188
87705,2017.0,48.0,62297,1,180
87706,2004.0,54.0,1272827,1,171
87707,2018.0,33.0,59636,0,205
87709,2004.0,44.0,5669,0,151
87710,2001.0,16.0,91692,1,181
87712,2011.0,23.0,724633,0,182
87713,1982.0,54.0,875178,1,159
87715,2005.0,39.0,947739,1,196
87716,2017.0,30.0,358636,0,139
87718,2018.0,14.0,716338,0,216
87720,1987.0,26.0,4487,1,159
87721,2017.0,28.0,1464595,0,169
87722,1987.0,47.0,1091050,0,181
87723,1981.0,40.0,1599404,0,151
87724,1982.0,18.0,1517362,1,195
87725,2000.0,33.0,869078,1,183
87727,1985.0,34.0,47589,1,194
87728,1981.0,18.0,477816,0,181
87729,1999.0,73.0,856778,0,222
87730,2007.0,34.0,956697,1,170
87731,1983.0,32.0,6507,0,149
87733,2001.0,49.0,2416265,1,160
87735,1995.0,33.0,24734,1,210
87737,1984.0,16.0,223607,1,177
87738,1984.0,29.0,1251952,1,160
87739,1985.0,36.0,73527,0,195
87740,1982.0,30.0,841029,0,198
87741,2000.0,59.0,44083,0,194
87743,1988.0,45.0,19315,0,155
87744,2011.0,16.0,63021,1,165
87745,2019.0,58.0,67477,0,159
87746,1997.0,41.0,420764,0,168
87747,1980.0,15.0,826886,1,162
87748,2013.0,63.0,86081,1,187
87749,2008.0,67.0,87336,0,152
87751,2019.0,14.0,1824254,1,163
87754,2018.0,31.0,1877739,0,146
87755,2014.0,62.0,381199,1,176
87756,1987.0,27.0,316131,1,195
87757,1986.0,75.0,141955,0,213
87758,2010.0,48.0,152415,1,145
87759,2009.0,42.0,690560,0,176
87760,2012.0,67.0,1908272,0,207
87762,1993.0,31.0,1181,1,124
87765,1995.0,63.0,1834415,0,189
87766,1996.0,17.0,1166225,1,164
87767,2008.0,21.0,94527,0,177
87769,1987.0,28.0,93394,0,195
87770,2015.0,60.0,1782528,1,152
87773,1995.0,25.0,54934,1,178
87774,1992.0,23.0,72504,1,210
87775,2013.0,33.0,1933852,1,134
87776,1999.0,28.0,2658324,1,193
87777,1999.0,23.0,2457056,1,162
87778,2003.0,70.0,1514339,1,152
87779,1984.0,77.0,1069689,1,210
87780,1996.0,28.0,13878,1,178
87781,1998.0,45.0,988665,1,191
87782,2014.0,20.0,47792,0,175
87783,2000.0,35.0,262831,0,168
87784,1994.0,42.0,1358324,1,202
87785,2009.0,22.0,58379,1,151
87786,1996.0,29.0,52120,1,172
87787,1983.0,71.0,29649,0,197
87790,2019.0,38.0,477759,1,174
87791,2005.0,33.0,45713,0,134
87793,1992.0,29.0,1246666,0,200
87794,1983.0,36.0,443262,0,155
87795,1984.0,22.0,63565,1,159
87796,2010.0,69.0,651856,0,198
87797,1982.0,37.0,572964,0,183
87798,2003.0,18.0,1037716,1,170
87799,2014.0,64.0,1719882,0,173
87800,1983.0,24.0,1097471,0,151
87801,1984.0,76.0,854157,0,170
87802,1999.0,54.0,1660259,1,149
87803,2008.0,15.0,244239,1,153
87804,1981.0,17.0,2806367,0,173
87805,1983.0,54.0,978322,1,205
87807,2006.0,34.0,179870,0,153
87808,1981.0,45.0,44609,1,202
87809,1997.0,18.0,1090532,0,209
87810,2000.0,70.0,622339,0,171
87811,2009.0,14.0,1642407,0,204
87812,1985.0,14.0,623061,1,190
87814,2019.0,46.0,97354,0,163
87816,2007.0,23.0,837,0,175
87817,2002.0,42.0,298241,0,170
87818,1999.0,19.0,36421,0,190
87819,1991.0,52.0,1064813,1,160
87820,2008.0,14.0,1134497,1,180
87822,1982.0,28.0,1685043,0,185
87823,2012.0,54.0,29130,0,172
87824,2010.0,29.0,89643,1,146
87825,1985.0,58.0,1100911,0,116
87826,1983.0,64.0,1051538,0,207
87827,2010.0,20.0,26030,1,179
87828,1987.0,18.0,598,0,178
87829,2013.0,43.0,1104177,0,186
87830,1998.0,75.0,350299,0,141
87831,2015.0,44.0,1243635,0,177
87832,2000.0,24.0,1721046,0,206
87833,2008.0,69.0,6390,1,173
87835,1983.0,43.0,2042293,1,165
87837,1995.0,48.0,135214,1,168
87839,2015.0,40.0,77646,1,163
87840,2016.0,27.0,1215058,1,182
87841,2004.0,20.0,938623,1,174
87842,1997.0,47.0,823379,1,187
87843,1982.0,59.0,97302,1,167
87844,2004.0,29.0,44510,0,179
87845,1998.0,43.0,1230608,1,157
87846,2007.0,28.0,1218375,1,166
87848,2008.0,42.0,1430060,0,200
87849,1988.0,20.0,1661309,0,174
87850,1988.0,42.0,2032217,1,155
87851,2003.0,37.0,292634,0,155
87852,1990.0,30.0,50530,1,158
87853,2016.0,41.0,38256,0,141
87854,2015.0,49.0,1728204,0,170
87855,1996.0,26.0,1570140,0,201
87856,2017.0,32.0,486068,1,139
87857,1987.0,30.0,64075,0,147
87858,1983.0,66.0,1049770,0,189
87859,1985.0,39.0,96240,1,155
87860,2013.0,62.0,449677,1,182
87862,1998.0,48.0,824385,0,160
87863,2008.0,56.0,1136656,1,157
87864,1986.0,15.0,2364334,1,197
87866,2017.0,24.0,21115,1,178
87867,2013.0,32.0,1213232,1,156
87870,1993.0,38.0,537957,0,147
87871,1993.0,32.0,7335,0,194
87872,2018.0,37.0,1112009,1,203
87873,2015.0,33.0,1350714,1,176
87875,1996.0,48.0,677045,0,189
87876,2002.0,45.0,455074,0,167
87877,1980.0,22.0,33894,0,161
87879,1989.0,62.0,682861,1,194
87880,1993.0,42.0,450438,1,135
87881,2004.0,86.0,2627801,0,166
87882,1990.0,43.0,133250,1,203
87883,2005.0,22.0,46936,0,169
87884,2001.0,21.0,864636,0,168
87886,1990.0,37.0,1914,0,206
87887,1983.0,56.0,52373,0,145
87888,2015.0,19.0,74136,0,194
87889,2019.0,22.0,1616597,1,200
87890,2017.0,40.0,1360592,1,141
87891,1990.0,41.0,1011568,1,174
87892,2002.0,28.0,1602548,1,202
87893,1992.0,45.0,1683861,1,192
87894,1998.0,29.0,81922,0,164
87895,1997.0,65.0,10037164,1,197
87896,2016.0,27.0,59293,1,150
87897,2010.0,54.0,158269,1,150
87898,2000.0,29.0,77228,1,155
87899,1997.0,14.0,1668695,1,166
87900,2017.0,18.0,1586804,0,205
87901,2006.0,19.0,1773033,0,162
87902,2017.0,32.0,2095869,1,175
87904,1990.0,29.0,94496,0,204
87905,1982.0,39.0,61735,1,207
87906,1994.0,51.0,2137499,0,180
87907,2008.0,29.0,4984,0,179
87908,2019.0,48.0,1787913,1,180
87909,2018.0,43.0,85288,0,152
87910,2019.0,50.0,1579084,0,159
87911,2017.0,31.0,1603224,0,201
87912,1983.0,42.0,66055,1,198
87913,1985.0,45.0,789847,0,145
87914,1996.0,44.0,81809,1,188
87917,2012.0,73.0,24273,1,218
87918,2019.0,54.0,53648,0,167
87919,1993.0,38.0,1021750,1,151
87920,1987.0,60.0,438852,0,203
87921,1982.0,17.0,450884,0,200
87922,2009.0,46.0,338576,1,179
87923,2010.0,18.0,67789,0,171
87924,2014.0,38.0,13054,0,150
87925,1999.0,43.0,111121,0,162
87926,2009.0,21.0,156384,0,189
87928,1988.0,39.0,231287,0,153
87930,2009.0,40.0,59751,1,149
87931,2014.0,23.0,27916,0,223
87932,1985.0,17.0,2012036,1,189
87934,1998.0,24.0,88238,1,197
87935,1989.0,15.0,2709895,1,180
87936,1989.0,54.0,9347,0,164
87937,1996.0,54.0,12817,1,174
87938,1983.0,43.0,1002743,1,198
87939,1997.0,17.0,995360,0,148
87940,2011.0,35.0,68161,0,165
87941,2007.0,56.0,2361181,0,154
87942,1989.0,61.0,53340,1,160
87943,2003.0,18.0,2344042,1,173
87944,2013.0,19.0,1989572,1,182
87945,1997.0,43.0,832529,1,179
87946,1988.0,36.0,477061,1,182
87947,1980.0,48.0,44064,0,175
87948,2017.0,50.0,728579,1,152
